PurchaseID,CustomerID,ProductID,PurchaseDate,PurchaseStatus,PurchaseAmount
3769,944,10,02-08-2023,Paid,688.19
3770,368,12,03-04-2023,Refunded,715.18
3771,301,45,13-07-2023,Pending,859.66
3772,722,29,09-05-2021,Shipped,786.72
3773,508,29,09-02-2021,Refunded,814.49
3774,976,20,29-08-2023,Refunded,767.31
3775,364,41,08-04-2020,Shipped,545.93
3776,272,41,02-09-2019,Pending,317.08
3777,131,37,04-10-2021,Pending,727.28
3778,650,44,21-05-2020,Pending,43.82
3779,749,24,25-03-2020,Refunded,570.3
3780,933,34,24-03-2022,Refunded,215.61
3781,991,31,01-09-2020,Pending,321.05
3782,342,31,26-04-2024,Refunded,350.4
3783,732,40,17-10-2021,Refunded,485.18
3784,225,22,15-05-2024,Refunded,136.47
3785,627,33,01-08-2023,Refunded,377.52
3786,610,11,19-12-2022,Failed,746.9
3787,822,30,19-02-2022,Failed,256.77
3788,272,39,01-11-2019,Shipped,220.69
3789,356,37,28-11-2022,Failed,567.24
3790,196,33,09-07-2022,Failed,775.63
3791,831,20,16-11-2022,Refunded,359.86
3792,475,26,17-12-2020,Refunded,58.84
3793,935,23,13-03-2024,Refunded,911.24
3794,795,22,02-04-2023,Paid,848.47
3795,862,9,30-09-2019,Paid,780.57
3796,74,32,11-10-2023,Shipped,387.36
3797,508,14,17-03-2023,Refunded,990.11
3798,786,24,25-06-2020,Refunded,167.16
3799,839,13,22-05-2020,Failed,425.24
3800,899,41,01-05-2023,Shipped,318.19
3801,691,46,30-06-2024,Paid,43.98
3802,433,50,19-07-2023,Failed,146.98
3803,445,5,07-01-2024,Failed,803.64
3804,826,12,09-01-2021,Pending,834.17
3805,860,19,23-03-2020,Pending,454.5
3806,112,41,13-04-2020,Paid,111.96
3807,862,27,31-12-2019,Refunded,886.71
3808,851,33,24-10-2020,Pending,861.18
3809,439,4,21-02-2023,Pending,47.01
3810,842,17,06-10-2022,Refunded,252.2
3811,373,33,18-03-2022,Paid,588.39
3812,650,17,22-03-2024,Pending,100.83
3813,838,17,12-05-2021,Refunded,787.67
3814,648,19,15-09-2019,Pending,175.47
3815,245,47,29-12-2023,Pending,187.24
3816,233,22,30-11-2019,Shipped,962.56
3817,269,18,23-10-2020,Refunded,916.43
3818,878,19,15-05-2024,Shipped,595.58
3819,152,1,10-06-2024,Paid,980.98
3820,289,41,13-12-2019,Refunded,614.93
3821,448,36,06-07-2020,Paid,942.46
3822,361,19,03-12-2022,Refunded,573.72
3823,137,39,11-06-2022,Paid,989.89
3824,914,6,20-12-2021,Refunded,313.57
3825,40,22,09-09-2023,Paid,983.28
3826,270,17,12-08-2021,Paid,771.3
3827,405,27,18-08-2020,Shipped,772.1
3828,513,7,05-11-2021,Failed,891.54
3829,499,43,05-02-2020,Failed,475.47
3830,820,45,06-12-2020,Shipped,706.18
3831,199,43,15-09-2021,Paid,921.64
3832,914,8,03-06-2021,Refunded,691.41
3833,478,49,14-01-2020,Pending,688.52
3834,723,8,18-04-2022,Failed,184.56
3835,889,40,23-12-2020,Shipped,395.2
3836,974,27,19-08-2022,Paid,58.72
3837,410,11,20-09-2020,Refunded,801.2
3838,378,28,18-12-2019,Pending,824.96
3839,40,32,19-03-2020,Paid,32.01
3840,766,25,29-10-2021,Pending,434.56
3841,919,16,09-11-2023,Failed,672.46
3842,145,5,16-06-2020,Pending,96.31
3843,727,15,17-01-2023,Failed,840.92
3844,260,10,14-04-2021,Shipped,861.96
3845,967,35,13-07-2024,Pending,921.95
3846,803,38,02-02-2023,Paid,780.36
3847,799,40,17-12-2021,Failed,59.02
3848,256,30,28-02-2024,Pending,914.6
3849,384,17,12-04-2023,Shipped,874.05
3850,381,26,02-02-2022,Pending,591.53
3851,501,14,12-05-2021,Pending,677.48
3852,610,32,26-08-2019,Paid,550.79
3853,843,4,05-05-2024,Shipped,774.07
3854,217,22,17-01-2021,Pending,665.47
3855,346,29,10-01-2023,Shipped,956.8
3856,781,8,22-07-2022,Paid,144.25
3857,841,32,21-05-2022,Paid,731.44
3858,121,16,11-11-2023,Pending,98.95
3859,848,40,31-03-2020,Failed,251.67
3860,381,12,01-01-2022,Paid,890.6
3861,348,14,26-07-2023,Pending,336.12
3862,834,11,28-04-2024,Shipped,844.23
3863,69,30,23-01-2020,Refunded,777.7
3864,304,10,12-06-2022,Shipped,333.31
3865,28,41,25-06-2024,Shipped,610.57
3866,110,22,26-03-2022,Failed,76.42
3867,373,36,06-09-2019,Pending,242.95
3868,564,2,02-08-2023,Paid,680
3869,652,15,24-01-2022,Pending,301.23
3870,495,7,09-10-2020,Pending,234.68
3871,873,23,11-06-2023,Pending,53.59
3872,151,36,19-08-2022,Pending,85.64
3873,484,35,22-12-2022,Pending,970.78
3874,141,48,07-11-2022,Refunded,647.57
3875,750,35,05-07-2021,Shipped,442.69
3876,24,46,01-06-2023,Paid,526.04
3877,924,16,13-07-2023,Paid,426.44
3878,244,10,08-04-2021,Pending,440.08
3879,290,8,09-01-2021,Pending,45.38
3880,889,15,12-06-2022,Pending,157.79
3881,24,34,28-06-2022,Failed,340.29
3882,123,36,20-07-2023,Refunded,867.26
3883,983,42,01-07-2020,Refunded,755.28
3884,751,50,12-03-2024,Failed,193.21
3885,784,31,11-05-2024,Paid,226.32
3886,229,13,22-06-2024,Failed,599.14
3887,949,27,01-02-2023,Failed,76.69
3888,11,32,08-06-2022,Refunded,388.98
3889,878,4,18-06-2022,Failed,392.74
3890,394,43,10-12-2021,Paid,986.29
3891,640,2,29-06-2022,Paid,654.49
3892,32,49,13-08-2021,Refunded,647.13
3893,254,1,21-04-2023,Failed,16.1
3894,478,41,21-10-2019,Shipped,11.86
3895,180,5,05-02-2020,Pending,99
3896,774,39,09-06-2021,Refunded,689.7
3897,365,7,26-11-2022,Shipped,914.51
3898,863,22,01-06-2021,Refunded,804.82
3899,627,5,04-08-2024,Failed,407.53
3900,886,11,19-11-2021,Pending,263.88
3901,222,29,13-03-2024,Shipped,637.1
3902,239,18,28-11-2021,Pending,151.9
3903,952,39,16-04-2023,Refunded,215.32
3904,130,34,29-09-2022,Paid,232.6
3905,504,33,28-07-2020,Paid,961.66
3906,138,21,18-03-2022,Failed,362.37
3907,194,11,29-12-2019,Shipped,801.45
3908,246,41,03-03-2022,Paid,595.66
3909,491,42,26-06-2022,Refunded,341.51
3910,346,5,19-08-2019,Failed,307.98
3911,32,42,12-09-2022,Pending,739.28
3912,185,24,18-09-2023,Refunded,99.83
3913,934,36,26-01-2023,Pending,840.93
3914,632,43,22-01-2020,Paid,265.75
3915,445,28,01-10-2021,Paid,77.31
3916,429,37,14-11-2019,Failed,178.89
3917,368,46,25-11-2023,Refunded,982.3
3918,780,30,03-06-2020,Pending,926.17
3919,853,14,28-04-2024,Pending,836.98
3920,229,43,02-04-2024,Refunded,131.31
3921,90,19,24-07-2020,Shipped,961.64
3922,790,33,14-02-2023,Refunded,844.79
3923,595,8,26-01-2021,Failed,481.21
3924,269,24,19-02-2022,Pending,18.01
3925,844,42,21-01-2023,Paid,62.05
3926,912,11,22-08-2021,Shipped,227.67
3927,598,45,20-01-2024,Paid,467.25
3928,855,47,09-02-2020,Shipped,849.19
3929,774,46,14-08-2021,Failed,271.33
3930,988,46,08-05-2024,Pending,362.83
3931,972,14,17-08-2023,Failed,431.35
3932,782,49,26-05-2021,Failed,567.24
3933,357,47,24-04-2022,Paid,663.51
3934,970,11,28-07-2022,Pending,378.51
3935,59,20,23-07-2022,Paid,667.37
3936,753,6,09-09-2020,Pending,74.41
3937,31,8,11-02-2024,Failed,658.02
3938,990,32,17-11-2022,Pending,269.26
3939,239,22,12-07-2022,Paid,410.1
3940,636,17,12-05-2023,Refunded,796.24
3941,3,30,19-01-2022,Failed,499.56
3942,22,16,18-04-2020,Refunded,85.77
3943,471,20,10-01-2024,Refunded,38.22
3944,808,32,13-06-2024,Paid,552.62
3945,211,36,18-05-2024,Refunded,260.79
3946,978,16,03-07-2024,Paid,480
3947,461,10,27-04-2024,Shipped,684.36
3948,1,30,18-01-2023,Failed,662.75
3949,42,45,29-01-2021,Failed,122.51
3950,732,43,28-12-2023,Failed,649.29
3951,302,34,27-08-2023,Refunded,197.47
3952,909,45,18-10-2020,Shipped,403.59
3953,550,21,30-06-2020,Pending,574.24
3954,924,46,12-01-2024,Shipped,328.19
3955,654,34,01-04-2023,Refunded,321.11
3956,211,42,30-01-2022,Pending,374.26
3957,563,37,10-12-2023,Refunded,352.45
3958,79,3,18-06-2024,Paid,997.18
3959,944,3,09-03-2021,Refunded,124.29
3960,414,35,11-03-2022,Failed,460.09
3961,243,8,02-04-2024,Paid,189.73
3962,66,23,10-12-2020,Refunded,532.73
3963,787,20,18-12-2019,Pending,731.04
3964,679,33,01-06-2023,Failed,962.17
3965,145,11,14-11-2021,Refunded,238.31
3966,930,18,10-08-2021,Pending,605.8
3967,82,4,10-11-2019,Paid,945.79
3968,91,5,27-09-2020,Paid,940.75
3969,582,45,19-09-2019,Shipped,609.31
3970,829,19,25-01-2020,Failed,506.43
3971,740,8,27-01-2022,Shipped,473.85
3972,667,38,09-12-2022,Failed,925.15
3973,829,3,29-07-2021,Pending,443.86
3974,785,47,16-10-2022,Shipped,548.85
3975,630,9,13-08-2024,Refunded,475.78
3976,22,19,15-08-2019,Paid,35.71
3977,476,4,16-01-2023,Paid,354.84
3978,950,6,11-12-2020,Refunded,725.01
3979,373,11,08-09-2020,Failed,627.68
3980,10,28,13-05-2023,Refunded,434.44
3981,77,41,25-06-2020,Refunded,891.54
3982,518,36,01-03-2021,Failed,577.08
3983,277,14,28-11-2023,Failed,45.55
3984,842,42,25-04-2020,Shipped,453.37
3985,891,19,04-02-2022,Refunded,276.41
3986,855,29,06-01-2024,Shipped,402.1
3987,738,18,08-07-2020,Pending,39.02
3988,316,50,20-03-2021,Failed,822.78
3989,685,22,10-11-2021,Refunded,745.17
3990,140,46,08-10-2019,Failed,47.98
3991,922,10,23-02-2020,Shipped,155.94
3992,368,2,12-12-2022,Failed,71.24
3993,679,7,27-11-2019,Paid,972.23
3994,927,30,16-02-2020,Refunded,900.49
3995,910,43,26-12-2022,Failed,804.51
3996,134,48,24-06-2024,Failed,93.7
3997,444,19,04-01-2024,Failed,373.35
3998,504,47,14-01-2020,Shipped,452.66
3999,961,19,28-12-2023,Refunded,183.54
4000,507,42,16-08-2023,Paid,993.89
4001,814,30,09-12-2023,Pending,321.39
4002,635,5,11-04-2020,Refunded,50.26
4003,629,2,12-04-2023,Failed,527.42
4004,445,38,23-01-2021,Shipped,485.02
4005,790,14,11-02-2023,Pending,128.16
4006,453,40,01-04-2023,Refunded,12.53
4007,981,28,24-01-2023,Paid,991.49
4008,322,35,24-10-2023,Refunded,458.43
4009,618,32,27-05-2022,Pending,476.3
4010,111,43,11-07-2021,Failed,111.73
4011,413,37,29-03-2024,Shipped,843.05
4012,318,11,19-03-2022,Paid,916.34
4013,241,19,31-08-2021,Shipped,250.27
4014,713,43,05-02-2022,Failed,842.33
4015,992,7,09-06-2022,Paid,216.57
4016,35,3,04-01-2022,Shipped,831.34
4017,615,49,18-05-2020,Refunded,847.39
4018,678,49,20-08-2020,Failed,137.15
4019,418,50,26-02-2022,Refunded,406.05
4020,986,18,04-02-2021,Failed,194.92
4021,147,35,11-09-2023,Paid,744.88
4022,130,17,05-11-2019,Pending,464.31
4023,228,15,10-03-2024,Pending,611.08
4024,392,2,09-09-2022,Refunded,686.82
4025,779,50,14-07-2021,Pending,119.54
4026,731,17,09-03-2020,Refunded,224.53
4027,742,43,04-09-2022,Pending,554.28
4028,222,47,07-03-2023,Paid,125.41
4029,437,19,25-04-2021,Pending,860.65
4030,124,21,28-04-2024,Refunded,140.44
4031,199,47,17-10-2021,Refunded,538.34
4032,462,38,27-09-2022,Shipped,859.33
4033,533,45,18-07-2023,Shipped,933.78
4034,826,21,16-11-2020,Failed,398.7
4035,795,44,27-08-2021,Refunded,415.66
4036,559,3,19-08-2020,Paid,753.26
4037,903,26,25-05-2023,Pending,794.75
4038,352,44,24-10-2021,Refunded,801.55
4039,53,20,24-03-2020,Shipped,856.16
4040,461,3,26-10-2023,Shipped,626.5
4041,360,34,17-07-2020,Shipped,71.26
4042,435,11,25-08-2021,Failed,242.86
4043,191,45,02-07-2021,Pending,112.33
4044,644,13,02-05-2021,Shipped,243.54
4045,898,43,08-03-2020,Pending,722.1
4046,37,17,20-07-2023,Refunded,131.28
4047,694,5,17-04-2020,Shipped,241.07
4048,146,22,23-11-2021,Shipped,131.71
4049,103,38,15-05-2023,Pending,823.16
4050,980,10,20-08-2022,Shipped,601.53
4051,753,48,17-04-2024,Failed,431.11
4052,368,14,08-11-2020,Refunded,503.61
4053,462,4,23-03-2020,Refunded,424.02
4054,472,44,06-06-2022,Paid,221.46
4055,851,16,15-12-2022,Refunded,861.38
4056,899,18,16-01-2022,Shipped,702.53
4057,380,45,01-11-2019,Paid,291.94
4058,66,35,17-05-2020,Refunded,238.92
4059,603,44,13-10-2023,Refunded,484.15
4060,559,19,06-08-2021,Paid,362.97
4061,628,29,25-09-2019,Refunded,459.62
4062,896,9,01-09-2022,Pending,787.62
4063,373,33,26-04-2023,Refunded,181.64
4064,434,50,25-09-2022,Pending,407.48
4065,564,33,22-10-2020,Refunded,656.75
4066,401,29,23-02-2020,Pending,894.81
4067,927,7,28-01-2021,Pending,578.02
4068,678,28,05-02-2020,Shipped,809.72
4069,167,22,20-02-2021,Paid,834.89
4070,187,28,24-04-2022,Paid,709.74
4071,747,25,17-07-2024,Failed,541.72
4072,738,17,21-04-2021,Pending,424.25
4073,42,12,22-02-2022,Refunded,795.42
4074,538,36,15-02-2024,Refunded,697.44
4075,942,42,08-08-2023,Failed,943.36
4076,370,47,20-08-2023,Refunded,730.62
4077,15,13,25-05-2021,Refunded,807.82
4078,216,28,14-03-2020,Failed,876.8
4079,435,4,22-09-2021,Pending,543.94
4080,760,6,01-12-2021,Failed,437.38
4081,369,5,15-04-2024,Refunded,819.12
4082,181,45,18-03-2022,Refunded,623
4083,714,12,02-11-2022,Paid,284.17
4084,592,43,09-04-2024,Pending,316.59
4085,921,25,03-04-2023,Failed,771.29
4086,696,12,29-06-2020,Shipped,750.87
4087,451,35,07-05-2024,Failed,906.16
4088,626,46,11-04-2023,Refunded,213.07
4089,43,37,28-12-2021,Paid,262.22
4090,394,13,24-11-2023,Shipped,53.63
4091,420,13,22-01-2021,Failed,389.3
4092,826,16,01-12-2022,Failed,601.49
4093,444,48,10-05-2024,Failed,401.84
4094,160,50,17-08-2023,Refunded,235.83
4095,493,37,05-07-2020,Shipped,232.86
4096,931,46,05-07-2020,Pending,797.83
4097,744,2,23-08-2023,Shipped,136.02
4098,498,45,03-11-2020,Pending,69.49
4099,202,7,19-01-2023,Failed,978.4
4100,175,4,28-02-2022,Pending,832.23
4101,887,31,13-04-2023,Shipped,241.9
4102,952,37,10-03-2020,Pending,129.99
4103,587,34,29-05-2023,Paid,286.4
4104,274,4,08-10-2022,Refunded,590.2
4105,261,18,07-11-2021,Refunded,414.09
4106,494,13,25-09-2019,Shipped,310.6
4107,827,49,13-01-2021,Paid,154.38
4108,580,49,01-06-2024,Shipped,375.52
4109,772,20,10-04-2024,Failed,820.56
4110,474,45,30-05-2022,Failed,556.04
4111,659,50,24-05-2022,Pending,664.43
4112,600,49,20-12-2021,Shipped,746.57
4113,493,31,18-12-2020,Pending,200.53
4114,307,5,28-08-2020,Paid,353.21
4115,992,40,03-06-2022,Pending,79.36
4116,699,29,04-11-2021,Pending,342.86
4117,776,16,05-08-2020,Refunded,655.95
4118,114,3,08-05-2021,Refunded,546.14
4119,945,34,16-02-2023,Pending,669.63
4120,119,48,20-06-2020,Failed,140.42
4121,287,25,19-03-2023,Failed,477.64
4122,385,38,01-08-2021,Pending,525.56
4123,823,19,27-08-2022,Pending,526.41
4124,74,30,10-01-2024,Refunded,837.06
4125,769,32,09-03-2020,Refunded,680.88
4126,829,50,01-08-2023,Pending,837.6
4127,707,33,04-04-2023,Shipped,689.51
4128,874,46,22-04-2022,Pending,552.46
4129,612,21,13-09-2023,Paid,643.68
4130,210,46,15-08-2023,Paid,38.13
4131,804,39,29-04-2024,Pending,233.05
4132,92,11,04-12-2020,Failed,847.77
4133,483,8,30-10-2020,Paid,779.75
4134,98,4,07-11-2019,Failed,978.37
4135,940,38,28-07-2020,Paid,141.72
4136,930,13,19-10-2020,Failed,771.58
4137,689,32,10-04-2022,Shipped,937.94
4138,294,10,10-05-2020,Failed,819.01
4139,604,30,19-02-2023,Shipped,855.18
4140,84,4,21-05-2021,Failed,613.31
4141,458,40,20-01-2023,Failed,169.13
4142,586,20,21-01-2021,Shipped,887.76
4143,52,22,22-04-2022,Shipped,44.99
4144,952,19,14-01-2023,Failed,36.36
4145,84,35,13-02-2020,Pending,630.7
4146,419,2,06-11-2020,Shipped,608.49
4147,597,41,27-07-2021,Failed,54.36
4148,505,22,31-08-2022,Paid,29.99
4149,581,31,02-08-2023,Shipped,419.04
4150,937,21,08-11-2023,Pending,618.94
4151,942,44,31-03-2024,Refunded,481.32
4152,282,31,21-05-2021,Pending,719.28
4153,283,24,19-03-2024,Paid,27.2
4154,405,10,14-02-2023,Paid,65.04
4155,411,36,01-03-2024,Refunded,774.09
4156,29,43,20-03-2024,Paid,513.34
4157,195,35,09-08-2024,Paid,218.99
4158,859,48,16-06-2024,Refunded,510.96
4159,945,21,08-09-2022,Refunded,404.21
4160,494,1,05-09-2023,Failed,626.94
4161,744,32,26-03-2020,Shipped,832.59
4162,76,35,20-08-2022,Refunded,666.33
4163,848,49,19-08-2023,Failed,314.73
4164,250,42,15-04-2023,Paid,327.74
4165,739,8,25-06-2024,Pending,474.86
4166,758,10,29-11-2023,Pending,941.75
4167,345,31,11-07-2021,Failed,113.13
4168,985,21,02-12-2019,Pending,563.28
4169,611,5,02-01-2022,Pending,47.3
4170,425,18,06-08-2023,Failed,484.92
4171,456,47,18-09-2022,Shipped,915.19
4172,423,7,20-05-2023,Pending,154.66
4173,104,15,06-10-2021,Failed,449.99
4174,909,48,27-03-2021,Pending,49.5
4175,885,4,19-09-2019,Paid,373.7
4176,431,30,20-07-2023,Shipped,218.45
4177,233,34,26-05-2020,Paid,383.38
4178,85,48,20-01-2024,Pending,762.24
4179,508,42,30-05-2020,Paid,51.77
4180,217,50,24-07-2022,Refunded,239.96
4181,393,33,10-06-2022,Paid,419.25
4182,241,31,21-06-2020,Paid,120.38
4183,376,31,02-07-2020,Paid,700.8
4184,301,35,26-02-2021,Failed,494.22
4185,820,27,31-03-2022,Pending,805.08
4186,668,41,24-12-2020,Failed,440.97
4187,563,15,28-10-2021,Failed,319.82
4188,175,49,29-10-2022,Failed,971.18
4189,973,44,26-10-2019,Paid,752.29
4190,440,5,24-12-2023,Paid,867.92
4191,164,32,21-10-2019,Pending,927.51
4192,277,17,26-08-2022,Shipped,22.05
4193,973,24,04-09-2021,Refunded,663.03
4194,184,35,07-09-2020,Refunded,997.6
4195,234,31,15-04-2021,Paid,147.46
4196,907,20,19-10-2021,Failed,838.87
4197,107,26,04-11-2023,Shipped,447.17
4198,251,17,20-05-2021,Refunded,252.84
4199,716,2,30-12-2021,Shipped,203.03
4200,842,23,15-02-2024,Refunded,61.06
4201,418,2,22-03-2024,Pending,482.54
4202,526,2,27-12-2021,Refunded,750.49
4203,437,12,06-08-2021,Paid,620.65
4204,716,31,13-07-2023,Shipped,873.22
4205,900,20,26-08-2022,Pending,590.11
4206,755,18,03-03-2021,Failed,940.28
4207,885,16,12-10-2020,Refunded,286.81
4208,348,23,24-06-2022,Shipped,552.71
4209,331,7,06-12-2019,Paid,385.14
4210,86,21,09-10-2021,Refunded,644.81
4211,833,26,18-02-2020,Refunded,800.5
4212,926,22,19-03-2024,Pending,55.89
4213,972,35,24-08-2020,Shipped,295.42
4214,725,1,21-06-2023,Failed,358.63
4215,56,38,08-05-2023,Pending,838.47
4216,43,49,08-01-2020,Failed,776.22
4217,995,35,22-01-2021,Refunded,622.09
4218,505,10,20-05-2023,Pending,427.21
4219,443,34,24-06-2024,Paid,627.56
4220,853,50,12-02-2022,Pending,150.44
4221,807,44,10-08-2021,Refunded,425.59
4222,744,41,28-09-2019,Pending,354.68
4223,458,45,04-03-2020,Refunded,521.96
4224,118,31,21-01-2023,Failed,362.55
4225,918,7,04-04-2021,Refunded,710.93
4226,877,3,02-08-2021,Failed,824.99
4227,165,11,28-06-2024,Shipped,542.04
4228,616,36,24-08-2023,Refunded,638.4
4229,792,34,14-09-2020,Failed,925.84
4230,968,7,16-11-2020,Failed,850.95
4231,489,37,28-10-2019,Shipped,133.11
4232,492,38,22-01-2023,Paid,491.02
4233,727,45,30-03-2023,Pending,851.33
4234,53,1,03-06-2024,Refunded,387.14
4235,13,19,28-08-2023,Refunded,281.38
4236,752,19,19-02-2024,Shipped,81.88
4237,863,8,23-03-2024,Failed,555.46
4238,922,50,11-11-2020,Paid,509.97
4239,940,12,04-02-2023,Refunded,622.3
4240,240,20,10-09-2022,Shipped,678.27
4241,433,27,28-05-2022,Refunded,26.86
4242,787,43,15-02-2021,Shipped,429.18
4243,633,34,29-08-2020,Refunded,196.75
4244,365,5,15-12-2022,Refunded,545.54
4245,803,32,03-03-2020,Paid,467.03
4246,172,7,25-03-2023,Failed,571
4247,232,4,06-09-2020,Shipped,111.5
4248,203,18,06-07-2022,Failed,981.18
4249,866,40,04-05-2024,Pending,340.99
4250,60,36,26-05-2023,Shipped,323.17
4251,170,7,17-09-2021,Pending,222.89
4252,559,25,15-01-2022,Pending,907.32
4253,611,30,01-04-2023,Refunded,515.99
4254,514,2,26-11-2020,Pending,283.83
4255,384,24,20-02-2024,Shipped,746.33
4256,121,14,29-09-2022,Refunded,36.73
4257,757,12,06-11-2019,Refunded,70.34
4258,894,8,13-08-2020,Failed,17.75
4259,847,12,13-02-2021,Shipped,137.49
4260,177,7,24-11-2019,Failed,914.62
4261,630,46,07-12-2020,Refunded,638.4
4262,293,46,14-10-2022,Shipped,226.66
4263,122,39,12-06-2021,Shipped,867.83
4264,847,14,06-12-2021,Failed,147.65
4265,832,39,30-09-2022,Shipped,784.38
4266,200,18,09-02-2024,Shipped,267.52
4267,88,19,21-04-2023,Failed,697.93
4268,524,6,15-08-2020,Pending,774.19
4269,260,19,09-01-2020,Failed,139.28
4270,737,49,09-11-2023,Failed,831.33
4271,782,48,11-10-2023,Failed,643
4272,80,37,28-06-2022,Pending,794.47
4273,73,23,16-04-2023,Failed,364.52
4274,940,13,01-04-2020,Shipped,68.02
4275,441,27,18-10-2023,Paid,815.73
4276,772,27,04-12-2021,Refunded,482.04
4277,933,36,11-03-2023,Pending,528.49
4278,245,25,14-10-2023,Refunded,561.92
4279,786,28,08-03-2020,Failed,651.09
4280,705,21,09-05-2023,Failed,176.16
4281,965,7,08-11-2021,Refunded,642.53
4282,29,47,21-01-2021,Paid,633.57
4283,404,45,07-03-2021,Shipped,882.62
4284,43,46,02-01-2023,Paid,174.45
4285,923,42,29-06-2022,Refunded,589.91
4286,327,7,24-12-2023,Shipped,951.31
4287,504,17,03-07-2022,Failed,711.02
4288,776,40,23-06-2021,Failed,894.84
4289,84,27,23-02-2021,Shipped,892.54
4290,102,27,09-06-2024,Shipped,108.62
4291,294,36,03-08-2020,Shipped,410.63
4292,66,33,21-07-2020,Paid,974.88
4293,149,41,06-05-2023,Pending,891.75
4294,577,16,21-02-2020,Shipped,32.05
4295,334,37,30-06-2021,Refunded,485.29
4296,785,35,30-09-2021,Refunded,602.04
4297,770,39,10-06-2021,Pending,906.71
4298,160,16,19-03-2022,Pending,937.72
4299,778,16,16-10-2020,Failed,32.15
4300,462,40,18-10-2019,Paid,658.83
4301,728,3,21-05-2021,Refunded,658.41
4302,164,22,30-05-2023,Shipped,546.4
4303,210,1,21-11-2023,Failed,89.17
4304,21,26,04-04-2023,Refunded,909.54
4305,332,30,07-08-2022,Failed,512.56
4306,357,35,04-02-2021,Paid,759.12
4307,326,44,09-04-2024,Paid,399.53
4308,117,47,02-03-2024,Failed,422.34
4309,825,39,14-08-2021,Failed,293.7
4310,168,18,10-08-2023,Failed,335.91
4311,843,46,01-07-2023,Shipped,312.2
4312,707,20,09-08-2022,Refunded,668.06
4313,654,15,08-08-2020,Paid,956.84
4314,436,45,11-07-2023,Paid,203.47
4315,942,22,12-07-2024,Paid,469.03
4316,768,35,11-03-2022,Failed,411.41
4317,958,49,16-03-2021,Pending,544.67
4318,996,17,29-10-2020,Failed,28.58
4319,638,12,13-10-2020,Paid,376.71
4320,804,25,28-05-2020,Pending,434.53
4321,244,10,01-07-2021,Refunded,338.3
4322,283,17,19-03-2024,Failed,437.43
4323,185,1,28-05-2024,Refunded,281.46
4324,477,39,21-01-2022,Refunded,774.13
4325,486,36,29-11-2020,Pending,940.9
4326,933,21,15-07-2023,Pending,13.71
4327,418,10,17-02-2021,Shipped,593.84
4328,215,40,29-05-2022,Refunded,848.52
4329,815,40,16-05-2024,Refunded,819.96
4330,290,25,30-01-2022,Paid,471.41
4331,839,27,23-02-2024,Pending,34.49
4332,239,45,21-03-2020,Shipped,819.59
4333,527,37,01-10-2023,Refunded,357.43
4334,962,16,12-12-2019,Failed,631.24
4335,403,44,13-03-2023,Refunded,997.71
4336,29,27,25-10-2022,Shipped,105.59
4337,392,42,11-12-2022,Pending,600.23
4338,645,39,23-11-2023,Refunded,702.43
4339,975,39,21-06-2024,Pending,672.53
4340,645,40,26-01-2024,Failed,594.15
4341,557,4,06-06-2022,Failed,98.06
4342,698,40,09-04-2022,Pending,995.25
4343,812,20,02-10-2020,Shipped,749.42
4344,828,12,19-08-2020,Paid,844.82
4345,355,40,08-05-2020,Shipped,24.7
4346,682,14,12-01-2024,Shipped,306.7
4347,693,22,11-12-2020,Shipped,357.56
4348,539,1,14-05-2021,Failed,243.21
4349,507,22,08-04-2021,Refunded,72.14
4350,647,41,21-01-2023,Pending,920.78
4351,475,23,24-12-2022,Refunded,992.72
4352,204,45,13-09-2020,Shipped,35.41
4353,933,2,20-10-2022,Shipped,350.63
4354,12,38,05-11-2021,Failed,630.35
4355,235,17,12-08-2022,Shipped,204.04
4356,379,15,11-02-2024,Paid,775.54
4357,638,34,21-05-2022,Shipped,47.25
4358,312,45,18-05-2021,Pending,943.84
4359,239,35,09-01-2024,Pending,899.85
4360,763,7,15-08-2023,Pending,457.24
4361,999,6,02-07-2024,Pending,656.42
4362,43,31,16-04-2023,Pending,926.67
4363,637,49,03-04-2023,Paid,535.29
4364,944,9,19-07-2023,Pending,665.69
4365,446,13,09-03-2020,Paid,896.77
4366,741,6,27-07-2024,Refunded,523.35
4367,847,35,23-11-2022,Failed,879.37
4368,570,50,03-09-2021,Refunded,682.99
4369,736,35,22-11-2023,Paid,868.13
4370,358,26,23-12-2019,Shipped,147.28
4371,632,18,10-01-2024,Refunded,568.55
4372,908,14,06-04-2024,Failed,112.13
4373,51,15,02-05-2020,Pending,801.57
4374,389,1,24-03-2023,Refunded,551.23
4375,469,45,02-11-2022,Pending,94.86
4376,966,24,03-07-2024,Pending,338.6
4377,103,28,28-07-2024,Shipped,449.34
4378,623,25,30-07-2024,Paid,932.18
4379,990,34,07-07-2021,Paid,659.08
4380,326,6,01-07-2024,Refunded,766.08
4381,19,33,21-08-2023,Failed,130.69
4382,373,19,04-08-2023,Paid,84.63
4383,438,15,10-05-2023,Paid,775.25
4384,742,15,04-02-2024,Refunded,838.39
4385,561,38,01-06-2024,Pending,986.53
4386,733,20,22-03-2020,Pending,886.93
4387,103,7,09-03-2024,Failed,44.18
4388,671,1,05-09-2020,Pending,841
4389,959,8,17-08-2023,Pending,511.52
4390,796,7,24-01-2024,Pending,573.75
4391,414,22,24-08-2019,Shipped,513.92
